"Plot Title: SINDI061424"
"#","Date Time, GMT-06:00","Abs Pres, kPa (LGR S/N: 20642776, SEN S/N: 20642776)","Temp, °C (LGR S/N: 20642776, SEN S/N: 20642776)","Coupler Detached (LGR S/N: 20642776)","Coupler Attached (LGR S/N: 20642776)","Host Connected (LGR S/N: 20642776)","Stopped (LGR S/N: 20642776)","End Of File (LGR S/N: 20642776)"
2166,07/07/24 04:15:00 AM,96.428,22.621,,,,,
2167,07/07/24 04:30:00 AM,96.458,22.621,,,,,
2168,07/07/24 04:45:00 AM,96.475,22.525,,,,,
2169,07/07/24 05:00:00 AM,96.475,22.525,,,,,
2170,07/07/24 05:15:00 AM,96.506,22.525,,,,,
2171,07/07/24 05:30:00 AM,96.493,22.429,,,,,
2172,07/07/24 05:45:00 AM,96.513,22.429,,,,,
2173,07/07/24 06:00:00 AM,96.513,22.429,,,,,
2174,07/07/24 06:15:00 AM,96.473,22.429,,,,,
2175,07/07/24 06:30:00 AM,96.425,22.525,,,,,
2176,07/07/24 06:45:00 AM,96.405,22.525,,,,,
2177,07/07/24 07:00:00 AM,96.387,22.621,,,,,
2178,07/07/24 07:15:00 AM,96.380,22.717,,,,,
2179,07/07/24 07:30:00 AM,96.380,22.717,,,,,
2180,07/07/24 07:45:00 AM,96.382,22.812,,,,,
2181,07/07/24 08:00:00 AM,96.402,22.812,,,,,
2182,07/07/24 08:15:00 AM,96.365,22.908,,,,,
2183,07/07/24 08:30:00 AM,96.347,23.004,,,,,
2184,07/07/24 08:45:00 AM,96.327,23.004,,,,,
2185,07/07/24 09:00:00 AM,96.299,23.100,,,,,
2186,07/07/24 09:15:00 AM,96.274,23.292,,,,,
2187,07/07/24 09:30:00 AM,96.259,23.484,,,,,
2188,07/07/24 09:45:00 AM,96.251,23.581,,,,,
2189,07/07/24 10:00:00 AM,96.244,23.677,,,,,
2190,07/07/24 10:15:00 AM,96.234,23.677,,,,,
2191,07/07/24 10:30:00 AM,96.206,23.773,,,,,
2192,07/07/24 10:45:00 AM,96.173,24.062,,,,,
2193,07/07/24 11:00:00 AM,96.120,24.351,,,,,
2194,07/07/24 11:15:00 AM,96.085,24.545,,,,,
2195,07/07/24 11:30:00 AM,96.044,24.931,,,,,
2196,07/07/24 11:45:00 AM,96.047,25.028,,,,,
2197,07/07/24 12:00:00 PM,96.097,25.028,,,,,
2198,07/07/24 12:15:00 PM,96.074,24.931,,,,,
2199,07/07/24 12:30:00 PM,96.044,24.931,,,,,
2200,07/07/24 12:45:00 PM,95.908,25.125,,,,,
2201,07/07/24 01:00:00 PM,95.873,25.319,,,,,
2202,07/07/24 01:15:00 PM,95.855,25.416,,,,,
2203,07/07/24 01:30:00 PM,95.855,25.416,,,,,
2204,07/07/24 01:45:00 PM,95.845,25.416,,,,,
2205,07/07/24 02:00:00 PM,95.807,25.513,,,,,
2206,07/07/24 02:15:00 PM,95.729,25.610,,,,,
2207,07/07/24 02:30:00 PM,95.713,25.805,,,,,
2208,07/07/24 02:45:00 PM,95.726,25.902,,,,,
2209,07/07/24 03:00:00 PM,95.736,25.902,,,,,
2210,07/07/24 03:15:00 PM,95.736,25.902,,,,,
2211,07/07/24 03:30:00 PM,95.766,25.902,,,,,
2212,07/07/24 03:45:00 PM,95.786,25.902,,,,,
2213,07/07/24 04:00:00 PM,95.844,25.805,,,,,
2214,07/07/24 04:15:00 PM,95.852,25.708,,,,,
2215,07/07/24 04:30:00 PM,95.892,25.708,,,,,
2216,07/07/24 04:45:00 PM,95.950,25.610,,,,,
2217,07/07/24 05:00:00 PM,96.036,25.416,,,,,
2218,07/07/24 05:15:00 PM,96.082,25.222,,,,,
2219,07/07/24 05:30:00 PM,96.127,25.028,,,,,
2220,07/07/24 05:45:00 PM,96.145,24.931,,,,,
2221,07/07/24 06:00:00 PM,96.112,24.835,,,,,
2222,07/07/24 06:15:00 PM,96.143,24.835,,,,,
2223,07/07/24 06:30:00 PM,96.190,24.738,,,,,
2224,07/07/24 06:45:00 PM,96.218,24.641,,,,,
2225,07/07/24 07:00:00 PM,96.236,24.545,,,,,
2226,07/07/24 07:15:00 PM,96.236,24.545,,,,,
2227,07/07/24 07:30:00 PM,96.254,24.448,,,,,
2228,07/07/24 07:45:00 PM,96.284,24.448,,,,,
2229,07/07/24 08:00:00 PM,96.322,24.351,,,,,
2230,07/07/24 08:15:00 PM,96.360,24.255,,,,,
2231,07/07/24 08:30:00 PM,96.367,24.158,,,,,
2232,07/07/24 08:45:00 PM,96.365,24.062,,,,,
2233,07/07/24 09:00:00 PM,96.395,24.062,,,,,
2234,07/07/24 09:15:00 PM,96.402,23.966,,,,,
2235,07/07/24 09:30:00 PM,96.402,23.966,,,,,
2236,07/07/24 09:45:00 PM,96.390,23.869,,,,,
2237,07/07/24 10:00:00 PM,96.420,23.869,,,,,
2238,07/07/24 10:15:00 PM,96.458,23.773,,,,,
2239,07/07/24 10:30:00 PM,96.466,23.677,,,,,
2240,07/07/24 10:45:00 PM,96.483,23.581,,,,,
2241,07/07/24 11:00:00 PM,96.501,23.484,,,,,
2242,07/07/24 11:15:00 PM,96.488,23.388,,,,,
2243,07/07/24 11:30:00 PM,96.486,23.292,,,,,
2244,07/07/24 11:45:00 PM,96.506,23.292,,,,,
2245,07/08/24 12:00:00 AM,96.503,23.196,,,,,
2246,07/08/24 12:15:00 AM,96.511,23.100,,,,,
2247,07/08/24 12:30:00 AM,96.488,23.004,,,,,
2248,07/08/24 12:45:00 AM,96.465,22.908,,,,,
2249,07/08/24 01:00:00 AM,96.425,22.908,,,,,
2250,07/08/24 01:15:00 AM,96.385,22.908,,,,,
2251,07/08/24 01:30:00 AM,96.375,22.908,,,,,
2252,07/08/24 01:45:00 AM,96.375,22.908,,,,,
2253,07/08/24 02:00:00 AM,96.365,22.908,,,,,
2254,07/08/24 02:15:00 AM,96.355,22.908,,,,,
2255,07/08/24 02:30:00 AM,96.365,22.908,,,,,
2256,07/08/24 02:45:00 AM,96.382,22.812,,,,,
2257,07/08/24 03:00:00 AM,96.382,22.812,,,,,
2258,07/08/24 03:15:00 AM,96.390,22.717,,,,,
2259,07/08/24 03:30:00 AM,96.400,22.717,,,,,
2260,07/08/24 03:45:00 AM,96.438,22.621,,,,,
2261,07/08/24 04:00:00 AM,96.475,22.525,,,,,
2262,07/08/24 04:15:00 AM,96.475,22.525,,,,,
2263,07/08/24 04:30:00 AM,96.443,22.429,,,,,
2264,07/08/24 04:45:00 AM,96.422,22.429,,,,,
2265,07/08/24 05:00:00 AM,96.412,22.429,,,,,
2266,07/08/24 05:15:00 AM,96.402,22.429,,,,,
2267,07/08/24 05:30:00 AM,96.392,22.429,,,,,
2268,07/08/24 05:45:00 AM,96.385,22.525,,,,,
2269,07/08/24 06:00:00 AM,96.375,22.525,,,,,
2270,07/08/24 06:15:00 AM,96.375,22.525,,,,,
2271,07/08/24 06:30:00 AM,96.395,22.525,,,,,
2272,07/08/24 06:45:00 AM,96.385,22.525,,,,,
2273,07/08/24 07:00:00 AM,96.395,22.525,,,,,
2274,07/08/24 07:15:00 AM,96.395,22.525,,,,,
2275,07/08/24 07:30:00 AM,96.324,22.525,,,,,
2276,07/08/24 07:45:00 AM,96.256,22.621,,,,,
2277,07/08/24 08:00:00 AM,96.209,22.717,,,,,
2278,07/08/24 08:15:00 AM,96.153,22.908,,,,,
2279,07/08/24 08:30:00 AM,96.068,23.100,,,,,
2280,07/08/24 08:45:00 AM,96.043,23.292,,,,,
2281,07/08/24 09:00:00 AM,96.000,23.581,,,,,
2282,07/08/24 09:15:00 AM,95.951,24.448,,,,,
2283,07/08/24 09:30:00 AM,95.956,25.028,,,,,
2284,07/08/24 09:45:00 AM,95.945,25.805,,,,,
2285,07/08/24 10:00:00 AM,95.975,26.195,,,,,
2286,07/08/24 10:15:00 AM,95.944,26.585,,,,,
2287,07/08/24 10:30:00 AM,95.910,27.272,,,,,
2288,07/08/24 10:45:00 AM,95.915,27.961,,,,,
2289,07/08/24 11:00:00 AM,95.907,28.456,,,,,
2290,07/08/24 11:15:00 AM,95.956,28.853,,,,,
2291,07/08/24 11:30:00 AM,95.932,29.152,,,,,
2292,07/08/24 11:45:00 AM,95.939,29.452,,,,,
2293,07/08/24 12:00:00 PM,95.928,29.853,,,,,
2294,07/08/24 12:15:00 PM,96.000,29.953,,,,,
2295,07/08/24 12:30:00 PM,95.942,30.054,,,,,
2296,07/08/24 12:45:00 PM,95.924,30.154,,,,,
2297,07/08/24 01:00:00 PM,95.952,30.054,,,,,
2298,07/08/24 01:15:00 PM,95.998,29.853,,,,,
2299,07/08/24 01:30:00 PM,96.064,29.652,,,,,
2300,07/08/24 01:45:00 PM,96.032,29.552,,,,,
2301,07/08/24 02:00:00 PM,96.032,29.552,,,,,
2302,07/08/24 02:15:00 PM,96.060,29.452,,,,,
2303,07/08/24 02:30:00 PM,96.030,29.452,,,,,
2304,07/08/24 02:45:00 PM,96.042,29.552,,,,,
2305,07/08/24 03:00:00 PM,96.052,29.552,,,,,
2306,07/08/24 03:15:00 PM,96.070,29.452,,,,,
2307,07/08/24 03:30:00 PM,96.080,29.452,,,,,
2308,07/08/24 03:45:00 PM,96.060,29.452,,,,,
2309,07/08/24 04:00:00 PM,96.080,29.452,,,,,
2310,07/08/24 04:15:00 PM,96.080,29.452,,,,,
2311,07/08/24 04:30:00 PM,96.227,29.252,,,,,
2312,07/08/24 04:45:00 PM,96.354,29.053,,,,,
2313,07/08/24 05:00:00 PM,96.526,28.655,,,,,
2314,07/08/24 05:15:00 PM,96.628,28.258,,,,,
2315,07/08/24 05:30:00 PM,96.760,27.862,,,,,
2316,07/08/24 05:45:00 PM,96.822,27.468,,,,,
2317,07/08/24 06:00:00 PM,96.797,27.272,,,,,
2318,07/08/24 06:15:00 PM,96.911,26.977,,,,,
2319,07/08/24 06:30:00 PM,96.997,26.781,,,,,
2320,07/08/24 06:45:00 PM,97.050,26.488,,,,,
2321,07/08/24 07:00:00 PM,97.015,26.292,,,,,
2322,07/08/24 07:15:00 PM,97.081,26.097,,,,,
2323,07/08/24 07:30:00 PM,97.137,25.902,,,,,
2324,07/08/24 07:45:00 PM,97.162,25.708,,,,,
2325,07/08/24 08:00:00 PM,97.160,25.610,,,,,
2326,07/08/24 08:15:00 PM,97.218,25.513,,,,,
2327,07/08/24 08:30:00 PM,97.253,25.319,,,,,
2328,07/08/24 08:45:00 PM,97.281,25.222,,,,,
2329,07/08/24 09:00:00 PM,97.309,25.125,,,,,
2330,07/08/24 09:15:00 PM,97.365,24.931,,,,,
2331,07/08/24 09:30:00 PM,97.385,24.931,,,,,
2332,07/08/24 09:45:00 PM,97.402,24.835,,,,,
2333,07/08/24 10:00:00 PM,97.430,24.738,,,,,
2334,07/08/24 10:15:00 PM,97.438,24.641,,,,,
2335,07/08/24 10:30:00 PM,97.397,24.641,,,,,
2336,07/08/24 10:45:00 PM,97.385,24.545,,,,,
2337,07/08/24 11:00:00 PM,97.385,24.545,,,,,
2338,07/08/24 11:15:00 PM,97.314,24.545,,,,,
2339,07/08/24 11:30:00 PM,97.264,24.545,,,,,
2340,07/08/24 11:45:00 PM,97.234,24.545,,,,,
2341,07/09/24 12:00:00 AM,97.214,24.545,,,,,
2342,07/09/24 12:15:00 AM,97.201,24.448,,,,,
2343,07/09/24 12:30:00 AM,97.211,24.448,,,,,
2344,07/09/24 12:45:00 AM,97.249,24.351,,,,,
2345,07/09/24 01:00:00 AM,97.337,24.255,,,,,
2346,07/09/24 01:15:00 AM,97.425,24.158,,,,,
2347,07/09/24 01:30:00 AM,97.483,24.062,,,,,
2348,07/09/24 01:45:00 AM,97.519,23.869,,,,,
2349,07/09/24 02:00:00 AM,97.546,23.773,,,,,
2350,07/09/24 02:15:00 AM,97.584,23.677,,,,,
2351,07/09/24 02:30:00 AM,97.622,23.581,,,,,
2352,07/09/24 02:45:00 AM,97.642,23.581,,,,,
2353,07/09/24 03:00:00 AM,97.680,23.484,,,,,
2354,07/09/24 03:15:00 AM,97.728,23.388,,,,,
2355,07/09/24 03:30:00 AM,97.745,23.292,,,,,
2356,07/09/24 03:45:00 AM,97.803,23.196,,,,,
2357,07/09/24 04:00:00 AM,97.904,23.196,,,,,
2358,07/09/24 04:15:00 AM,97.949,23.004,,,,,
2359,07/09/24 04:30:00 AM,97.999,23.004,,,,,
2360,07/09/24 04:45:00 AM,97.946,22.908,,,,,
2361,07/09/24 05:00:00 AM,97.946,22.908,,,,,
2362,07/09/24 05:15:00 AM,97.896,22.908,,,,,
2363,07/09/24 05:30:00 AM,97.785,22.908,,,,,
2364,07/09/24 05:45:00 AM,97.695,22.908,,,,,
2365,07/09/24 06:00:00 AM,97.604,22.908,,,,,
2366,07/09/24 06:15:00 AM,97.485,23.004,,,,,
2367,07/09/24 06:30:00 AM,97.304,23.004,,,,,
2368,07/09/24 06:45:00 AM,97.166,23.100,,,,,
2369,07/09/24 07:00:00 AM,97.085,23.100,,,,,
2370,07/09/24 07:15:00 AM,96.967,23.196,,,,,
2371,07/09/24 07:30:00 AM,96.856,23.196,,,,,
2372,07/09/24 07:45:00 AM,96.657,23.292,,,,,
2373,07/09/24 08:00:00 AM,96.528,23.388,,,,,
2374,07/09/24 08:15:00 AM,96.420,23.484,,,,,
2375,07/09/24 08:30:00 AM,96.183,23.677,,,,,
2376,07/09/24 08:45:00 AM,96.090,23.966,,,,,
2377,07/09/24 09:00:00 AM,95.866,24.255,,,,,
2378,07/09/24 09:15:00 AM,95.815,24.641,,,,,
2379,07/09/24 09:30:00 AM,95.669,25.222,,,,,
2380,07/09/24 09:45:00 AM,95.822,25.708,,,,,
2381,07/09/24 10:00:00 AM,95.737,26.390,,,,,
2382,07/09/24 10:15:00 AM,95.810,26.879,,,,,
2383,07/09/24 10:30:00 AM,95.761,27.370,,,,,
2384,07/09/24 10:45:00 AM,95.742,27.862,,,,,
2385,07/09/24 11:00:00 AM,95.799,28.159,,,,,
2386,07/09/24 11:15:00 AM,95.824,28.357,,,,,
2387,07/09/24 11:30:00 AM,96.046,28.357,,,,,
2388,07/09/24 11:45:00 AM,96.144,28.258,,,,,
2389,07/09/24 12:00:00 PM,96.195,28.258,,,,,
2390,07/09/24 12:15:00 PM,96.283,28.159,,,,,
2391,07/09/24 12:30:00 PM,96.462,28.060,,,,,
2392,07/09/24 12:45:00 PM,96.667,27.764,,,,,
2393,07/09/24 01:00:00 PM,96.945,27.567,,,,,
2394,07/09/24 01:15:00 PM,97.307,27.075,,,,,
2395,07/09/24 01:30:00 PM,97.469,26.683,,,,,
2396,07/09/24 01:45:00 PM,97.610,26.292,,,,,
2397,07/09/24 02:00:00 PM,97.780,25.805,,,,,
2398,07/09/24 02:15:00 PM,97.742,25.513,,,,,
2399,07/09/24 02:30:00 PM,97.778,25.319,,,,,
2400,07/09/24 02:45:00 PM,97.586,25.319,,,,,
2401,07/09/24 03:00:00 PM,97.485,25.319,,,,,
2402,07/09/24 03:15:00 PM,97.536,25.319,,,,,
2403,07/09/24 03:30:00 PM,97.644,25.222,,,,,
2404,07/09/24 03:45:00 PM,97.712,25.125,,,,,
2405,07/09/24 04:00:00 PM,97.730,25.028,,,,,
2406,07/09/24 04:15:00 PM,97.838,24.931,,,,,
2407,07/09/24 04:30:00 PM,97.949,24.931,,,,,
2408,07/09/24 04:45:00 PM,97.977,24.835,,,,,
2409,07/09/24 05:00:00 PM,97.995,24.738,,,,,
2410,07/09/24 05:15:00 PM,97.985,24.738,,,,,
2411,07/09/24 05:30:00 PM,97.912,24.641,,,,,
2412,07/09/24 05:45:00 PM,97.811,24.641,,,,,
2413,07/09/24 06:00:00 PM,97.839,24.545,,,,,
2414,07/09/24 06:15:00 PM,97.818,24.545,,,,,
2415,07/09/24 06:30:00 PM,97.866,24.448,,,,,
2416,07/09/24 06:45:00 PM,97.904,24.351,,,,,
2417,07/09/24 07:00:00 PM,97.972,24.255,,,,,
2418,07/09/24 07:15:00 PM,98.010,24.158,,,,,
2419,07/09/24 07:30:00 PM,98.020,24.158,,,,,
2420,07/09/24 07:45:00 PM,98.088,24.062,,,,,
2421,07/09/24 08:00:00 PM,98.126,23.966,,,,,
2422,07/09/24 08:15:00 PM,98.136,23.966,,,,,
2423,07/09/24 08:30:00 PM,98.214,23.869,,,,,
2424,07/09/24 08:45:00 PM,98.214,23.869,,,,,
2425,07/09/24 09:00:00 PM,98.212,23.773,,,,,
2426,07/09/24 09:15:00 PM,98.272,23.773,,,,,
2427,07/09/24 09:30:00 PM,98.300,23.677,,,,,
2428,07/09/24 09:45:00 PM,98.330,23.677,,,,,
2429,07/09/24 10:00:00 PM,98.428,23.581,,,,,
2430,07/09/24 10:15:00 PM,98.446,23.484,,,,,
2431,07/09/24 10:30:00 PM,98.514,23.388,,,,,
2432,07/09/24 10:45:00 PM,98.484,23.388,,,,,
2433,07/09/24 11:00:00 PM,98.504,23.388,,,,,
2434,07/09/24 11:15:00 PM,98.441,23.292,,,,,
2435,07/09/24 11:30:00 PM,98.431,23.292,,,,,
2436,07/09/24 11:45:00 PM,98.340,23.292,,,,,
2437,07/10/24 12:00:00 AM,98.340,23.292,,,,,
2438,07/10/24 12:15:00 AM,98.340,23.292,,,,,
2439,07/10/24 12:30:00 AM,98.367,23.196,,,,,
2440,07/10/24 12:45:00 AM,98.398,23.196,,,,,
2441,07/10/24 01:00:00 AM,98.388,23.196,,,,,
2442,07/10/24 01:15:00 AM,98.415,23.100,,,,,
2443,07/10/24 01:30:00 AM,98.415,23.100,,,,,
2444,07/10/24 01:45:00 AM,98.483,23.004,,,,,
2445,07/10/24 02:00:00 AM,98.433,23.004,,,,,
2446,07/10/24 02:15:00 AM,98.393,23.004,,,,,
2447,07/10/24 02:30:00 AM,98.393,23.004,,,,,
2448,07/10/24 02:45:00 AM,98.403,23.004,,,,,
2449,07/10/24 03:00:00 AM,98.440,22.908,,,,,
2450,07/10/24 03:15:00 AM,98.511,22.908,,,,,
2451,07/10/24 03:30:00 AM,98.579,22.812,,,,,
2452,07/10/24 03:45:00 AM,98.649,22.812,,,,,
2453,07/10/24 04:00:00 AM,98.707,22.717,,,,,
2454,07/10/24 04:15:00 AM,98.687,22.717,,,,,
2455,07/10/24 04:30:00 AM,98.637,22.717,,,,,
2456,07/10/24 04:45:00 AM,98.586,22.717,,,,,
2457,07/10/24 05:00:00 AM,98.566,22.717,,,,,
2458,07/10/24 05:15:00 AM,98.627,22.717,,,,,
2459,07/10/24 05:30:00 AM,98.707,22.717,,,,,
2460,07/10/24 05:45:00 AM,98.745,22.621,,,,,
2461,07/10/24 06:00:00 AM,98.755,22.621,,,,,
2462,07/10/24 06:15:00 AM,98.725,22.621,,,,,
2463,07/10/24 06:30:00 AM,98.594,22.621,,,,,
2464,07/10/24 06:45:00 AM,98.304,22.717,,,,,
2465,07/10/24 07:00:00 AM,97.924,22.812,,,,,
2466,07/10/24 07:15:00 AM,97.584,22.908,,,,,
2467,07/10/24 07:30:00 AM,97.276,23.100,,,,,
2468,07/10/24 07:45:00 AM,97.078,23.196,,,,,
2469,07/10/24 08:00:00 AM,96.871,23.388,,,,,
2470,07/10/24 08:15:00 AM,96.725,23.581,,,,,
2471,07/10/24 08:30:00 AM,96.589,23.773,,,,,
2472,07/10/24 08:45:00 AM,96.465,24.062,,,,,
2473,07/10/24 09:00:00 AM,96.372,24.351,,,,,
2474,07/10/24 09:15:00 AM,96.253,24.835,,,,,
2475,07/10/24 09:30:00 AM,96.301,25.125,,,,,
2476,07/10/24 09:45:00 AM,96.172,25.610,,,,,
2477,07/10/24 10:00:00 AM,96.091,26.000,,,,,
2478,07/10/24 10:15:00 AM,96.075,26.195,,,,,
2479,07/10/24 10:30:00 AM,96.020,26.390,,,,,
2480,07/10/24 10:45:00 AM,95.944,26.585,,,,,
2481,07/10/24 11:00:00 AM,95.968,26.781,,,,,
2482,07/10/24 11:15:00 AM,95.913,26.977,,,,,
2483,07/10/24 11:30:00 AM,96.084,26.977,,,,,
2484,07/10/24 11:45:00 AM,96.195,26.977,,,,,
2485,07/10/24 12:00:00 PM,96.145,26.977,,,,,
2486,07/10/24 12:15:00 PM,96.243,26.879,,,,,
2487,07/10/24 12:30:00 PM,96.253,26.879,,,,,
2488,07/10/24 12:45:00 PM,96.013,26.977,,,,,
2489,07/10/24 01:00:00 PM,95.824,27.075,,,,,
2490,07/10/24 01:15:00 PM,95.695,27.173,,,,,
2491,07/10/24 01:30:00 PM,95.311,27.567,,,,,
2492,07/10/24 01:45:00 PM,95.813,27.468,,,,,
2493,07/10/24 02:00:00 PM,96.381,27.173,,,,,
2494,07/10/24 02:15:00 PM,96.573,26.781,,,,,
2495,07/10/24 02:30:00 PM,96.589,26.585,,,,,
2496,07/10/24 02:45:00 PM,96.715,26.390,,,,,
2497,07/10/24 03:00:00 PM,96.731,26.195,,,,,
2498,07/10/24 03:15:00 PM,96.620,26.195,,,,,
2499,07/10/24 03:30:00 PM,96.471,26.292,,,,,
2500,07/10/24 03:45:00 PM,96.193,26.488,,,,,
2501,07/10/24 04:00:00 PM,96.067,26.683,,,,,
2502,07/10/24 04:15:00 PM,96.087,26.683,,,,,
2503,07/10/24 04:30:00 PM,96.259,26.683,,,,,
2504,07/10/24 04:45:00 PM,96.445,26.488,,,,,
2505,07/10/24 05:00:00 PM,96.733,26.292,,,,,
2506,07/10/24 05:15:00 PM,96.867,26.000,,,,,
2507,07/10/24 05:30:00 PM,96.892,25.805,,,,,
2508,07/10/24 05:45:00 PM,96.948,25.610,,,,,
2509,07/10/24 06:00:00 PM,96.974,25.416,,,,,
2510,07/10/24 06:15:00 PM,97.072,25.319,,,,,
2511,07/10/24 06:30:00 PM,97.117,25.125,,,,,
2512,07/10/24 06:45:00 PM,97.105,25.028,,,,,
2513,07/10/24 07:00:00 PM,97.102,24.931,,,,,
2514,07/10/24 07:15:00 PM,97.150,24.835,,,,,
2515,07/10/24 07:30:00 PM,97.259,24.738,,,,,
2516,07/10/24 07:45:00 PM,97.317,24.641,,,,,
2517,07/10/24 08:00:00 PM,97.375,24.545,,,,,
2518,07/10/24 08:15:00 PM,97.405,24.545,,,,,
2519,07/10/24 08:30:00 PM,97.413,24.448,,,,,
2520,07/10/24 08:45:00 PM,97.382,24.448,,,,,
2521,07/10/24 09:00:00 PM,97.400,24.351,,,,,
2522,07/10/24 09:15:00 PM,97.380,24.351,,,,,
2523,07/10/24 09:30:00 PM,97.330,24.351,,,,,
2524,07/10/24 09:45:00 PM,97.287,24.255,,,,,
2525,07/10/24 10:00:00 PM,97.277,24.255,,,,,
2526,07/10/24 10:15:00 PM,97.304,24.158,,,,,
2527,07/10/24 10:30:00 PM,97.264,24.158,,,,,
2528,07/10/24 10:45:00 PM,97.251,24.062,,,,,
2529,07/10/24 11:00:00 PM,97.289,23.966,,,,,
2530,07/10/24 11:15:00 PM,97.299,23.966,,,,,
2531,07/10/24 11:30:00 PM,97.307,23.869,,,,,
2532,07/10/24 11:45:00 PM,97.304,23.773,,,,,
2533,07/11/24 12:00:00 AM,97.304,23.773,,,,,
2534,07/11/24 12:15:00 AM,97.302,23.677,,,,,
2535,07/11/24 12:30:00 AM,97.292,23.677,,,,,
2536,07/11/24 12:45:00 AM,97.292,23.677,,,,,
2537,07/11/24 01:00:00 AM,97.289,23.581,,,,,
2538,07/11/24 01:15:00 AM,97.309,23.581,,,,,
2539,07/11/24 01:30:00 AM,97.317,23.484,,,,,
2540,07/11/24 01:45:00 AM,97.327,23.484,,,,,
2541,07/11/24 02:00:00 AM,97.317,23.484,,,,,
2542,07/11/24 02:15:00 AM,97.335,23.388,,,,,
2543,07/11/24 02:30:00 AM,97.365,23.388,,,,,
2544,07/11/24 02:45:00 AM,97.433,23.292,,,,,
2545,07/11/24 03:00:00 AM,97.473,23.292,,,,,
2546,07/11/24 03:15:00 AM,97.541,23.196,,,,,
2547,07/11/24 03:30:00 AM,97.541,23.196,,,,,
2548,07/11/24 03:45:00 AM,97.609,23.100,,,,,
2549,07/11/24 04:00:00 AM,97.629,23.100,,,,,
2550,07/11/24 04:15:00 AM,97.649,23.100,,,,,
2551,07/11/24 04:30:00 AM,97.669,23.100,,,,,
2552,07/11/24 04:45:00 AM,97.717,23.004,,,,,
2553,07/11/24 05:00:00 AM,97.778,23.004,,,,,
2554,07/11/24 05:15:00 AM,97.818,23.004,,,,,
2555,07/11/24 05:30:00 AM,97.866,22.908,,,,,
2556,07/11/24 05:45:00 AM,97.866,22.908,,,,,
2557,07/11/24 06:00:00 AM,97.755,22.908,,,,,
2558,07/11/24 06:15:00 AM,97.566,23.004,,,,,
2559,07/11/24 06:30:00 AM,97.397,23.100,,,,,
2560,07/11/24 06:45:00 AM,97.337,23.100,,,,,
2561,07/11/24 07:00:00 AM,97.329,23.196,,,,,
2562,07/11/24 07:15:00 AM,97.259,23.196,,,,,
2563,07/11/24 07:30:00 AM,97.171,23.292,,,,,
2564,07/11/24 07:45:00 AM,97.042,23.388,,,,,
2565,07/11/24 08:00:00 AM,96.914,23.484,,,,,
2566,07/11/24 08:15:00 AM,96.826,23.581,,,,,
2567,07/11/24 08:30:00 AM,96.654,23.966,,,,,
2568,07/11/24 08:45:00 AM,96.551,24.255,,,,,
2569,07/11/24 09:00:00 AM,96.450,24.641,,,,,
2570,07/11/24 09:15:00 AM,96.389,25.028,,,,,
2571,07/11/24 09:30:00 AM,96.374,25.222,,,,,
2572,07/11/24 09:45:00 AM,96.389,25.416,,,,,
2573,07/11/24 10:00:00 AM,96.363,25.610,,,,,
2574,07/11/24 10:15:00 AM,96.202,26.000,,,,,
2575,07/11/24 10:30:00 AM,96.209,26.292,,,,,
2576,07/11/24 10:45:00 AM,96.138,26.683,,,,,
2577,07/11/24 11:00:00 AM,96.056,27.075,,,,,
2578,07/11/24 11:15:00 AM,95.997,27.567,,,,,
2579,07/11/24 11:30:00 AM,95.877,28.060,,,,,
2580,07/11/24 11:45:00 AM,95.848,28.555,,,,,
2581,07/11/24 12:00:00 PM,95.901,28.655,,,,,
2582,07/11/24 12:15:00 PM,95.708,29.053,,,,,
2583,07/11/24 12:30:00 PM,95.753,29.252,,,,,
2584,07/11/24 12:45:00 PM,95.659,29.552,,,,,
2585,07/11/24 01:00:00 PM,95.691,29.652,,,,,
2586,07/11/24 01:15:00 PM,95.782,29.652,,,,,
2587,07/11/24 01:30:00 PM,96.401,29.352,,,,,
2588,07/11/24 01:45:00 PM,96.563,28.953,,,,,
2589,07/11/24 02:00:00 PM,96.551,28.853,,,,,
2590,07/11/24 02:15:00 PM,96.668,28.655,,,,,
2591,07/11/24 02:30:00 PM,96.825,28.456,,,,,
2592,07/11/24 02:45:00 PM,96.873,28.357,,,,,
2593,07/11/24 03:00:00 PM,96.790,28.258,,,,,
2594,07/11/24 03:15:00 PM,96.711,28.357,,,,,
2595,07/11/24 03:30:00 PM,96.651,28.357,,,,,
2596,07/11/24 03:45:00 PM,96.641,28.357,,,,,
2597,07/11/24 04:00:00 PM,96.421,28.456,,,,,
2598,07/11/24 04:15:00 PM,96.254,28.655,,,,,
2599,07/11/24 04:30:00 PM,96.246,28.754,,,,,
2600,07/11/24 04:45:00 PM,96.506,28.655,,,,,
2601,07/11/24 05:00:00 PM,96.734,28.456,,,,,
2602,07/11/24 05:15:00 PM,96.868,28.159,,,,,
2603,07/11/24 05:30:00 PM,96.934,27.961,,,,,
2604,07/11/24 05:45:00 PM,96.988,27.665,,,,,
2605,07/11/24 06:00:00 PM,97.074,27.468,,,,,
2606,07/11/24 06:15:00 PM,97.110,27.272,,,,,
2607,07/11/24 06:30:00 PM,97.145,27.075,,,,,
2608,07/11/24 06:45:00 PM,97.181,26.879,,,,,
2609,07/11/24 07:00:00 PM,97.229,26.781,,,,,
2610,07/11/24 07:15:00 PM,97.265,26.585,,,,,
